order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD200108,ID6167247287,2019-01-11,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 2)]",16940,77.16,-37.8194492,144.9600655,25,12782.16,Summer,True,0.8395,phone is not unlocked as they claim i bought this phone thinking it was unlocked but couldn't use it abroad when i travelled and still had to try and unlock it very dissapointed,False
ORD154854,ID0107156040,2019-02-12,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2), ('Alcon 10', 2), ('Lucent 330S', 2)]",29710,89.43,-37.8289044,144.9866979,25,22371.93,Summer,True,1.8948,will not seem to charge all the way and this is my 7th kindlle.,False
ORD306916,ID4716795159,2019-05-08,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1), ('iAssist Line', 2), ('Olivia x460', 1)]",13805,78.47,-37.8188927,144.9530801,0,13883.47,Autumn,True,0.8711,"great price beats the price of a new phone, bang for my buck",True
ORD345056,ID6167254907,2019-03-28,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",5105,77.65,-37.817686,144.9662605,25,3906.4,Autumn,True,0.3065,five stars we love it.,True
ORD388716,ID0589735260,2019-03-26,Thompson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080,66.69,-37.821633299999995,144.9531391,10,18138.69,Autumn,False,1.1313,this tablet is simple to set up and it's worth the price. it's perfect for beginners.,True
ORD456138,ID0591435935,2019-11-22,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1), ('pearTV', 1), ('Universe Note', 2)]",21980,84.94,-37.8190736,144.965235,10,19866.94,Spring,True,0.3832,"dangerous and not a good dealer terrible thought it was going to set on inferno. won't charge, smell of burning wires is horrible. the buyer isn't good will never buy from him again...",False
ORD275825,ID5856680733,2019-06-06,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1), ('iStream', 2), ('iAssist Line', 1)]",9265,62.17,-37.8180938,144.96673230000005,10,8400.67,Winter,False,0.2541,"great phone great phone, great price , excellent camera !",True
ORD166915,ID3215191985,2019-05-10,Thompson,"[('Universe Note', 1), ('Olivia x460', 1), ('pearTV', 2)]",17295,64.35,-37.8074762,144.95221930000002,15,14765.1,Autumn,False,0.7347,"great buy! sorry, this video is unsupported on this browser.  so far, so good. the phone looks perfectly fine, it has some minor scratches, but looks great! it is fully unblocked and works pretty good. i’m really happy with the purchase!",True
ORD487553,ID3259282303,2019-10-08,Thompson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,76.23,-37.818476200000006,144.9498783,0,9201.23,Spring,False,0.6916,"she loves it, the only problem i have is getting it away from her, even while riding in vehicles. lol",True
ORD162613,ID2868682187,2019-08-10,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",21355,64.74,-37.804507,144.9693603,5,20351.99,Winter,True,0.5911,"was very disappointed. the seller did make it right by refunding ... received 2 defective phones, was very disappointed. the seller did make it right by refunding my money though.",False
ORD010113,ID5957906903,2019-02-26,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Alcon 10', 1)]",12700,90.28,-37.8013612,144.97420480000005,10,21923.99,Summer,True,1.9616,"i bought the phone as a back up, when ... i bought the phone as a back up, when my other phone finally broke, i took this one into a verizon store to have the service switched. they told me it was too old & that it wouldn't work. i threw the phone away & lost $65 :(",False
ORD380305,ID0560984914,2019-08-28,Thompson,"[('pearTV', 2), ('iAssist Line', 1)]",14845,64.03,-37.8185703,144.94708359999996,5,14166.78,Winter,False,0.6564,works really well love this phone. 2 months using it and no issues,True
ORD144540,ID1479905327,2019-08-04,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655,80.22,-37.820719200000006,144.9566676,15,4903.97,Winter,True,1.1573,i purchased the inferno stick to be able to watch movies at my convenience. i love that there is such a variety of genres. i also enjoy it gives you the ability to watch tv shows too. it's awesome!,True
ORD266860,ID2288769462,2019-10-25,Bakers,"[('pearTV', 2), ('iStream', 1), ('Universe Note', 1)]",16220,105.96,-37.801905,145.00343569999995,10,14703.96,Spring,False,1.1540000000000001,"good phone my boyfriend has a universe s8+ and he loves it, got this one for my dad and he seems pretty happy",True
ORD134170,ID3967630098,2019-02-07,Thompson,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,93.27,-37.818605700000006,144.9532638,25,6603.27,Summer,True,0.8561,as expected second j7 to purchase. no surprises. good phone,True
ORD161745,ID0317729739,2019-05-14,Thompson,"[('Toshika 750', 1), ('iStream', 1)]",4470,66.67,-37.80953529999999,144.9558206,25,19014.98,Autumn,False,0.8452,"i love how this cell phone works i just recently gave up my 10 year old flip phone for this gal. s7 . i love how this cell phone works , it's features and what it can do . my big complaint is the size , just too big for a guy to carry around .",True
ORD314304,ID0248746934,2019-02-01,Bakers,"[('pearTV', 1), ('Alcon 10', 1)]",15260,65.36,-37.82337860000001,144.994316,10,13799.36,Summer,False,0.7057,"i hate this phone! two days after receivieing it it went stright in the crash tan! the phone is useless, the battery willnot hold charge",False
ORD464868,ID1492145785,2019-02-07,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",13240,68.71,-37.8132333,144.9513085,15,11322.71,Summer,False,0.37799999999999995,good as expected,True
ORD049957,ID3115762689,2019-05-25,Thompson,"[('Alcon 10', 1), ('Thunder line', 1)]",11130,80.44,-37.8057025,144.95758840000005,0,11210.44,Autumn,False,1.2075,i travel a lot and this is perfect for watching movies or reading on the flights,True
ORD059265,ID0266271570,2019-08-30,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",18815,79.4,-37.8241825,144.980334,0,18894.4,Winter,False,1.1340000000000001,four stars very nice good purchase,True
ORD409423,ID4716795639,2019-01-11,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2)]",11400,78.11,-37.818826,144.95315680000004,0,11478.11,Summer,False,0.8693,it need to be what it supposed to be the phone is not unlocked i’m really disappointed,False
ORD274524,ID0163373932,2019-08-16,Thompson,"[('pearTV', 1), ('Thunder line', 2), ('Alcon 10', 1)]",19620,75.34,-37.813544,144.95400790000005,15,16752.34,Winter,True,0.6179,"great phone i'm liking the phone it's great not to have that extra factory apps installed. also it's dual sim and works great, high quality in my opinion and has a great processing speed",True
ORD343124,ID2705171085,2019-04-02,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",26970,47.25,-37.8206287,144.9707674,10,24320.25,Autumn,True,0.2504,dear in less than a year phone died in less than a year.,False
ORD226152,ID1463620903,2019-03-12,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('Thunder line', 2)]",7120,81.66,-37.8162179,145.0073956,15,6609.66,Autumn,True,1.2743,"great specs. you will not find a phone with better specs for the price!! amazomg specs for the price. dual camera's turbo charging operating system android™ 8.0, oreo™ memory (ram) 3 gb internal storage 32 gb up to 128 gb microsd§ fingerprint reader, face unlock",True
ORD476508,ID0163643112,2019-05-15,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2)]",11100,67.63,-37.8267979,144.98221759999996,25,8392.63,Autumn,True,1.4402,"best phone i have ever had!! i come frome a olivia a5 2016 and the change is huge. this phone has a great camera, 128 gb of space and awesome battery that for my use can last for a day and a half. don't think i need wireless charging since it charges in one hour and 6 minutes",True
ORD144157,ID0777697587,2019-01-28,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",16720,76.1,-37.805829700000004,144.95608159999995,15,14288.1,Summer,False,1.0994,plug n play set up is simple. added battery base to make it portable. looking forward to using the hub.,True
ORD067728,ID1479928042,2019-09-21,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('Alcon 10', 1)]",25930,105.74,-37.8208117,144.9550899,25,12953.24,Spring,True,1.1482,thank god my i phone died this phone is great. i had it for about a year and i keep finding more things it does.,True
ORD464088,ID2975231291,2019-07-24,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1)]",4790,70.0,-37.8007361,144.9585612,10,4381.0,Winter,False,1.6695,worth it i honestly do not know why anyone goes to the phone companies for their phones anymore of this was such a good purchase i'm having had any issues with the battery haven't had any issues with anything with the phone and it was a fraction of the cost,True
ORD139763,ID6167417902,2019-08-17,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2)]",9360,75.2,-37.8170244,144.9530683,0,9435.2,Winter,False,0.7162,perfect phone bought this phone for my mom. she loves it. everything runs smooth and the battery could run couple days with one charged. it also comes with super fast charger. affordable price gets a high quality phone.,True
ORD042055,ID1458418027,2019-12-25,Bakers,"[('iStream', 1), ('Olivia x460', 1)]",1375,101.47,-37.819336299999996,145.00731480000005,10,1338.97,Summer,True,1.4866,could be better nice,True
ORD056974,ID0107156348,2019-01-05,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,65.4,-37.827780499999996,144.9843506,5,6496.9,Summer,False,1.655,"do not order this!!! i just received my ""phone"" today..... it was a complete fake. not even a working product! do not order!!",False
ORD403328,ID1449431576,2019-03-09,Nickolson,"[('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 1)]",23485,79.07,-37.81340529999999,144.9736092,10,21215.57,Autumn,True,0.679,"still great in 2018 great phone, the display is beautiful, battery lasts all day, and plenty fast.",True
ORD183750,ID0242400121,2019-04-05,Thompson,"[('Toshika 750', 2), ('pearTV', 1), ('Thunder line', 1), ('Olivia x460', 1)]",18355,67.39,-37.8237359,144.9348424,15,15669.14,Autumn,True,1.6348,"battery is fried. drains in my pocket. phone is sharp, lightning fast. great camera. unfortunately, entirely a waste because the battery is fried. went down 4% in 5 minutes of use. will be returning.",False
ORD171200,ID1881118510,2019-10-29,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('Toshika 750', 2)]",20180,95.35,-37.8002597,144.962533,15,17248.35,Spring,True,1.9389,"????????? oh no ! a christmas gift disaster. alcon could’nt be activated . took it to boost mobile, and the pear store, who said they had no clue. sad teenager, sad christmas, sent it back.",False
ORD319641,ID0376145063,2019-10-28,Nickolson,"[('iStream', 2), ('Thunder line', 1), ('Toshika 750', 2)]",11120,79.96,-37.80906629999999,144.976665,5,10643.96,Spring,False,1.2315,good was a bit hesitant to buy at first because of some bad reviews but i was amazed when i open the package my alcon was in great working condition and looked good as new it’s been 2 months a still no problems if your hesitant to buy i say go for it,True
ORD179676,ID3148722379,2019-10-18,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",12405,76.45,-37.82103710000001,144.9579662,5,11861.2,Spring,False,1.0543,fantastic great i love it,True
ORD147974,ID3148693056,2019-08-19,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",15495,65.06,-37.8118947,144.9724697,25,11686.31,Winter,False,0.7888,gifts for 4 yr old grandsons very easy for them to maneuver around.. great charge life. we have to force.them to take breaks.,True
ORD064884,ID1905004303,2019-02-05,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('Olivia x460', 1), ('Thunder line', 2)]",7960,88.39,-37.8197216,144.96816850000005,25,6058.39,Summer,True,0.1747,"this phone has not disappointed. it arrived quickly i've always been an android lover and have owned the universe s4 and s5. this phone has not disappointed. it arrived quickly, great phone and loved the gold design!",True
ORD399907,ID1449431510,2019-05-19,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,77.72,-37.8134209,144.9738303,0,4707.72,Autumn,True,0.688,four stars nice phone.,True
ORD120463,ID0034160648,2019-01-17,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 2)]",11100,112.89,-37.79261560000001,144.9712579,0,9472.89,Summer,True,2.8618,"five stars phone is in fantastic condition. looks brand new, and works great!",True
ORD071958,ID2810279739,2019-05-26,Bakers,"[('Universe Note', 1), ('iStream', 2), ('Candle Inferno', 2)]",4610,64.03,-37.8166516,144.9882044,10,4213.03,Autumn,False,0.9648,"phone is junk reception is awful compared to my s7, digico wouldnt take it back either , still has plastic on it. complete junk and waste of $1000",False
ORD429791,ID0582798861,2019-08-22,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,61.38,-37.8200888,144.9787888,15,2645.38,Winter,True,0.8292,already quit working product has already ceased to operate. it will not come on gives error and goes right back off. the unit while low in price is evidently low in quality as well.,False
ORD487331,ID0137154094,2019-01-10,Thompson,"[('pearTV', 1), ('iStream', 2), ('Universe Note', 1), ('Olivia x460', 1)]",11285,77.58,-37.8008619,144.94484169999996,5,10798.33,Summer,False,1.3293,"nice screen, got it at discounted price for my kid, replaced a smaller one he broke. tip add a child proff cover. the migration executive experience amazing! picked up from cloud and i was good to go!",True
ORD084507,ID0577456443,2019-09-05,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 1)]",14625,83.38,-37.823147999999996,144.98807140000005,10,13245.88,Spring,False,1.5937,"best budget cellphone for $200 this is the best cellphone you can buy with $200, period.",True
ORD260350,ID1521014730,2019-12-27,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('Thunder line', 1)]",12355,92.65,-37.8015357,144.99290390000004,0,17532.65,Summer,True,0.9638,awesome phone best phone ever. upgraded from a xperia z3 (hard to get rid of that phone) to this phone and couldn't of been happier! worth every penny!!,True
ORD211574,ID1458422281,2019-04-12,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655,66.08,-37.819021899999996,145.0083311,0,1721.08,Autumn,True,1.5285,one star scam watch out,False
ORD427237,ID0247020726,2019-07-04,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Lucent 330S', 2)]",24810,76.22,-37.8129108,144.96909330000003,25,18683.72,Winter,True,0.4775,great phone good phone but didnt come with sd card so 4 stars,True
ORD322424,ID0547586925,2019-09-03,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",8565,100.06,-37.8137444,144.9876194,25,11445.5,Spring,True,0.7889,one of the best..! great phone.! highly recommended,True
ORD305361,ID0333901615,2019-12-05,Bakers,"[('iStream', 2), ('Universe Note', 1)]",3750,78.38,-37.8021805,144.9837223,15,3265.88,Summer,True,1.3348,"good phone good phone. had one before and liked it. i set it on top of my car and drove away, and lost it. had to have another.",True
ORD448895,ID0036823680,2019-05-20,Thompson,"[('Alcon 10', 2), ('Universe Note', 2), ('Toshika 750', 2), ('Thunder line', 1)]",35620,62.21,-37.8149824,144.94848480000005,10,32120.21,Autumn,True,0.2856,"phone has a fault sorry, this video is unsupported on this browser.  phone is crap! it keeps freezing up! it keeps restarting! and some lines are in the screen",False
ORD178441,ID2272199918,2019-07-19,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 2), ('Lucent 330S', 2)]",12755,76.84,-37.812951899999995,144.9634807,15,10918.59,Winter,True,0.8244,fast delivery! great service! awesome telephone! awesome product!,True
ORD183127,ID0054396946,2019-01-01,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",15440,84.8,-37.80017210000001,144.9500611,5,14752.8,Summer,True,1.4163,"don't waste your time and money the back cover was very badly glued, the phone was locked to verizon carrier and the original verizon sim was left inside. the seller requires that i pay for the return label even though it was their fault to sell phone in this condition.",False
ORD400501,ID2810279737,2019-12-19,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890,75.57,-37.81681939999999,144.9879653,5,2821.07,Summer,False,0.9926,100% as advertised and i am 100% satisfied with the purchase 100% as advertised and i am 100% satisfied with the purchase. i would buy from the company again. pear ipod touch 16gb (5th generation) - space gray (certified refurbished),True
ORD428889,ID0655124676,2019-11-30,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('Candle Inferno', 1)]",11060,100.8,-37.8077636,144.9425253,10,10054.8,Spring,True,0.677,"good phone for the price. bought this as a backup phone and it seems pretty good for the price. screen is bright and responsive, good battery life.",True
ORD142886,ID2615820738,2019-03-12,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Alcon 10', 2), ('Universe Note', 2)]",29980,53.02,-37.80620820000001,144.9584161,5,28534.02,Autumn,False,1.2304,check all features. seller return no phone would not dial when pressing telephone number from on line search. slow connection.,False
ORD046174,ID4735909090,2019-02-09,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Alcon 10', 1), ('pearTV', 1)]",20480,75.19,-37.804114500000004,144.9495843,10,18507.19,Summer,False,0.9781,works great just like the new one that i already had.,True
ORD409820,ID3832262612,2019-09-28,Bakers,"[('Thunder line', 1), ('iStream', 1)]",2330,106.35,-37.7998482,144.98360590000001,5,2319.85,Spring,True,1.5237,pear alcon 6s excellent,True
ORD308539,ID1458422290,2019-12-02,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 2), ('iStream', 2), ('Universe Note', 2)]",17070,80.94,-37.818889500000004,145.0081516,15,14590.44,Summer,False,1.507,"unless you are really rich, otherwise you are throwing ... unless you are really rich, otherwise you are throwing money into the water buying the olivia phone. i had both. i am not going back to olivia anymore.",True
ORD129329,ID0233578139,2019-08-15,Bakers,"[('iAssist Line', 1), ('Thunder line', 2), ('Olivia x460', 1), ('pearTV', 2)]",20430,80.77,-37.8100555,144.9809537,5,19489.27,Winter,True,1.2557,well made quality phone,True
ORD026636,ID0089538018,2019-10-18,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Universe Note', 1)]",5975,92.87,-37.802028899999996,144.9565354,15,5171.62,Spring,False,1.4482,buyer beware when this product arrived the screen had bad screen burn from previous user to where i can see the apps they had before etched into the background everything else worked fine,False
ORD175965,ID0387266446,2019-05-13,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('Lucent 330S', 1)]",6905,79.41,-37.8113629,144.95359019999995,5,6639.16,Autumn,True,0.5918,will buy from this buyer again this phone is perfect - thank you.,True
ORD206421,ID1458418093,2019-08-06,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",13700,55.59,-37.819614200000004,145.0099096,0,13755.59,Winter,False,1.6769999999999998,"buyer beware i got this phone for verizon and it was beautiful, but i'm suspicious about it, because it would have horrible reception i many places. i had it next to a note 3 and the note 5 barely worked. this made it unusable. i have returned it.",False
ORD426388,ID4380043482,2019-04-29,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",19990,82.86,-37.8235176,144.98966059999995,5,19073.36,Autumn,True,0.9385,great phone my husband loves this phone. better than the universe he had.,True
ORD004635,ID1224854786,2019-04-24,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('Toshika 750', 2)]",21690,63.83,-37.8134156,144.940074,15,18500.33,Autumn,False,0.6207,great it is amazing just wish had more apps but otherwise its prefect it is alot faster then my old pear alcon 4,True
ORD075949,ID6167441049,2019-07-16,Nickolson,"[('iStream', 1), ('Candle Inferno', 1)]",580,66.94,-37.811324299999995,144.9619041,10,588.94,Winter,False,1.0523,fragile and unreliable doesn't work on t-mobile as advertised. i had to buy at&t sim. fell once from hand and broke. can't easily control volume of alarm and ringtone. not worth the price. battery life is good and that's the only positive point.,True
ORD230854,ID0634777957,2019-03-05,Thompson,"[('Thunder line', 2), ('Alcon 10', 1)]",13310,64.82,-37.8146922,144.9375458,5,12709.32,Autumn,True,0.8671,"no bundle the phone is amazing, but don't buy this with the bundle offer. the battery bundle never came, the box was open and digico didn't care. lost 70 bucks.",False
ORD412756,ID4973179167,2019-06-20,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,52.79,-37.805181299999994,144.9614811,0,13452.79,Winter,False,1.5173,"dont buy refurbished this phone lasted 6 months and the processor died on it. luckily for the company, its out of warranty.",False
ORD123887,ID0634783347,2019-05-06,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Thunder line', 2), ('Olivia x460', 1)]",32125,78.3,-37.81225300000001,144.9386792,5,29841.8,Autumn,True,0.7393,"olivia universe note8 awesome phone with a lot of creative features. it's easy to use, sounds great and takes amazing photos. you can also write texts, crop and animated photos with the stylus.",True
ORD090876,ID0498680831,2019-03-20,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,77.15,-37.812476200000006,144.9940134,25,7434.65,Autumn,True,0.2961,excellent excellent,True
ORD473162,ID1449431448,2019-02-01,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",14860,93.19,-37.81325020000001,144.97394169999995,25,4848.19,Summer,True,0.7093,simple to use great phone,True
ORD198665,ID2977758614,2019-03-24,Bakers,"[('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1)]",24950,69.05,-37.8247609,144.9887203,5,23771.55,Autumn,False,1.7405,fast and functional phone excellent fast and very efficient phone camera sometimes distorted can not fix it and i had to sell but to rest well,True
ORD353755,ID0758612178,2019-08-06,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,66.21,-37.8214382,144.9456191,10,18178.71,Winter,False,0.9840000000000001,"very good seller, excellent cell very good seller, excellent cell, is released and works in venezuela...",True
ORD271998,ID0628761345,2019-02-11,Nickolson,"[('Candle Inferno', 2), ('iStream', 2)]",1160,78.32,-37.8083441,144.9790533,5,1180.32,Summer,False,1.4144,very satisfied happy,True
ORD319448,ID2789608266,2019-01-05,Bakers,"[('iAssist Line', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",7770,99.43,-37.8031624,144.9829398,25,5926.93,Summer,False,1.3219,good product bad seller i like the product didn’t like the person who sold it to me,True
ORD430110,ID0746909139,2019-09-07,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1), ('iStream', 1), ('pearTV', 2)]",18320,84.67,-37.81999520000001,145.0142183,15,15656.67,Spring,False,2.0067,"great phone! easy to set up, perfect condition! fair price.",True
ORD248812,ID1986325611,2019-03-26,Bakers,"[('Lucent 330S', 1), ('Universe Note', 2), ('Thunder line', 1)]",10310,77.66,-37.8055175,144.9979872,5,9872.16,Autumn,True,0.5543,nice phone. love this new phone. the only problem i have come across is that i found out there is an updated for it but i can't get it to download.,True
ORD403611,ID0777839236,2019-01-12,Thompson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,101.22,-37.801758899999996,144.957393,10,13543.43,Summer,True,1.5168,this products showed up in better condition than i was expecting it to this products showed up in better condition than i was expecting it to. so far i have no complaints about my purchase.,True
ORD044429,ID0370243915,2019-06-04,Nickolson,"[('Alcon 10', 1), ('iStream', 2), ('Thunder line', 2)]",13610,81.24,-37.8028155,144.96737869999995,5,13010.74,Winter,False,1.7669,i love it.... overall a good buy .......... thank you,True
ORD102400,ID0709969484,2019-08-05,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820,66.63,-37.814316999999996,144.9359071,5,6545.63,Winter,False,0.9985,"xp 920 great sound quality, camera, city lens, video, skydrive, maps and xp drive -- well you get the picture, everything works just like you want it to. the skydrive storage syncs with my computer running windows 7, so everything is good with me.",True
ORD400409,ID0844484174,2019-11-19,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,101.55,-37.82064550000001,144.9487556,0,3551.55,Spring,True,0.8998,excellence excellent product and excellent customer service by vendor. im real happy with it. thanks,True
ORD352146,ID1492145782,2019-08-05,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",19990,62.64,-37.813104100000004,144.9517013,0,20052.64,Winter,False,0.4102,"great phone!!! it's nerve racking to buy a used cell phone, so when you get exactly what you expect it is a great feeling... love my new phone",True
ORD219810,ID0356098227,2019-06-18,Bakers,"[('Universe Note', 1), ('Candle Inferno', 2), ('Olivia x460', 2), ('pearTV', 1)]",13070,67.75,-37.8207291,144.9909791,15,11177.25,Winter,False,1.2519,good to use gave this to my sister for her birthday. wasn't expensive and easy to use,True
ORD079112,ID0571459351,2019-01-28,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,71.21,-37.810778000000006,144.9391446,25,7469.96,Summer,False,0.7281,perfect phone!!!! great i absolutely love it!!!,True
ORD135414,ID1463620428,2019-09-09,Bakers,"[('pearTV', 2), ('Lucent 330S', 1)]",13850,104.44,-37.81674829999999,145.0074769,5,13261.94,Spring,True,1.3132,awesome phone awesome phone at a fraction of the price!,True
ORD136637,ID0370751656,2019-05-11,Bakers,"[('Universe Note', 2), ('Thunder line', 1)]",9080,65.49,-37.8116817,144.983426,5,17143.86,Autumn,True,1.0551,broken phone no battery charge battery life not chargeable at all. bought a new battery that was not the issue. this phone isn’t usable.. wasted my money...,False
ORD217846,ID2268846471,2019-06-04,Nickolson,"[('iStream', 2), ('Toshika 750', 1)]",4620,70.79,-37.8350501,144.961502,10,4228.79,Winter,False,0.7666,it's been great so far i bought this phone so i could use red pocket mobile. they allow you to use any carrier you prefer. it's been great so far!,True
ORD150639,ID0343316058,2019-03-04,Bakers,"[('Universe Note', 1), ('iAssist Line', 1)]",5675,82.56,-37.825054200000004,144.99856090000003,15,4906.31,Autumn,True,1.7016,good deal!! got one for my 7 year old only payed $5 for it plus 10 minutes and double minutes for life when purchasing extra minutes,True
ORD070248,ID6167254929,2019-07-19,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310,76.17,-37.8166063,144.96994919999997,10,12055.17,Winter,True,0.2241,tester hello i am a really big alcon lover and would love to promote this product thousands of followers on my instagram and youtube by testing your product,True
ORD134726,ID0991977779,2019-12-30,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,86.67,-37.819956,144.96736940000005,5,2067.42,Summer,True,0.2444,love my phone just want to say this is my first android phone and i love it.,True
ORD184214,ID0844488785,2019-08-04,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Lucent 330S', 1)]",5905,76.96,-37.8209034,144.9480676,5,5686.71,Winter,True,0.9204,great value for great price high quality fone should gotten it earlier,True
ORD377383,ID2948774581,2019-08-13,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Thunder line', 2)]",9910,66.41,-37.8087626,144.97188789999996,25,7498.91,Winter,False,0.7401,great phone for the money. the price was right. it works well and the battery easily lasts 2 days.,True
ORD249124,ID0588194489,2019-02-21,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",20790,76.46,-37.8141716,144.97321589999999,5,1856.92,Summer,True,0.5885,one star fake phone no original olivia,False
ORD021904,ID2672310960,2019-01-23,Bakers,"[('pearTV', 2), ('Universe Note', 2), ('Toshika 750', 1)]",23840,75.99,-37.8028901,144.9876627,25,14625.99,Summer,False,1.0339,fantastic very good,True
ORD295296,ID0278913068,2019-10-04,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,63.4,-37.813503000000004,144.9802213,10,12006.4,Spring,False,1.0962,do not purchase this knockoff phone it doesn't support usa ... do not purchase this knockoff phone it doesn't support usa features and the back side of it says duos it is not an original,False
ORD043549,ID4294210508,2019-12-10,Bakers,"[('Olivia x460', 2), ('iStream', 2), ('Alcon 10', 1), ('Toshika 750', 1)]",16020,76.41,-37.8182522,145.00155900000001,25,12091.41,Summer,False,1.0743,overall is great. everything is perfect. really the best phone ever. the beast!!,True
ORD285375,ID5002595086,2019-01-26,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",8630,71.98,-37.812414399999994,144.95359380000005,15,7407.48,Summer,False,0.5745,worth the price! such a beautiful phone! it's incredibly powerful and fast. graphics and camera are both great. definitely worth the price!,True
ORD451625,ID3240572178,2019-01-02,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('iAssist Line', 1)]",6695,102.9,-37.8054934,144.92967130000005,0,6797.9,Summer,True,1.7262,reasonable easy to use,True
