order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD186082,ID6167247327,2019-12-03,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",7135,90.03,-37.81634320000001,144.96399119999995,25,5441.28,Summer,True,0.5494,a decent android phone dual sim unlocked makes it a good backup when traveling internationally. good value for the money. hard to get used to the android system. prefer alcon>,1.0
ORD270391,ID2288769416,2019-03-17,Bakers,"[('Universe Note', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",23800,66.56,-37.80197860000001,145.00339730000005,0,23866.56,Autumn,False,1.1455,terrible battery life the phones battery drops 1 percent every two minutes with no apps running (including none in the background) so will already need to have a new battery installed in it... i'm surprised the phone received such a good grade when it's clearly a grade c phone,1.0
ORD370897,ID0248746938,2019-01-06,Bakers,"[('Candle Inferno', 1), ('pearTV', 1), ('Universe Note', 1)]",10190,80.53,-37.8224899,144.99328730000005,0,10270.53,Summer,False,1.4012,showed up on time and works great great phone and it looked new even though it was used technically.,1.0
ORD110614,ID0591199157,2019-03-04,Nickolson,"[('iStream', 2), ('pearTV', 1)]",6610,66.15,-37.8221048,144.9567341,25,5023.65,Autumn,True,1.1928,disappointed horrible. phone came locked unable to use with any carrier,0.0
ORD237093,ID2187980390,2019-05-05,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",27885,76.2,-37.813483700000006,144.9656425,15,23778.45,Autumn,True,0.6647,great phone!! great phone for the price.,1.0
ORD368757,ID3208518286,2019-01-07,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 2)]",17750,101.85,-37.8036834,144.9649862,0,17851.85,Summer,True,1.7078,"five stars came in excellent condition, minor scratch that doesnt even worth mentioning.",1.0
ORD404704,ID4418536066,2019-07-07,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",13785,70.56,-37.8022153,144.9633568,5,13166.31,Winter,False,1.8459,good upgrade so happy with this phone. i had an old s3 so this is great step up.,1.0
ORD150285,ID3199579115,2019-03-09,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Toshika 750', 2)]",21850,62.49,-37.8152749,144.94467340000003,15,18634.99,Autumn,False,0.3581,five stars excellent.,1.0
ORD391448,ID0248746934,2019-07-31,Bakers,"[('Alcon 10', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",23575,67.78,-37.82337860000001,144.994316,15,20106.53,Winter,False,1.4919,"but a good solid phone a little fat and heavy, but a good solid phone.",1.0
ORD469188,ID3065030527,2019-09-14,Bakers,"[('Candle Inferno', 1), ('pearTV', 1), ('Thunder line', 2), ('Universe Note', 1)]",14550,102.25,-37.803078799999994,144.9984441,5,13924.75,Spring,True,0.8202,love it great phones,1.0
ORD267042,ID0419481484,2019-03-18,Bakers,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,80.91,-37.817948799999996,144.9905544,5,5685.91,Autumn,True,0.9762,nice brand easy to use... easy to use for evrthing...,1.0
ORD284001,ID2353534938,2019-05-23,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2)]",18760,55.2,-37.7999398,144.96319580000005,25,14125.2,Autumn,False,2.0052,one star the frontal photo doesn't work.,0.0
ORD082809,ID6167191740,2019-10-27,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",19985,96.98,-37.8148482,144.96913840000005,25,15085.73,Spring,True,0.4187,new phone it is better than expected....,1.0
ORD059528,ID0554240022,2019-01-14,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",14535,73.39,-37.820751200000004,144.94858159999995,15,12428.14,Summer,False,0.909,"amazing user experience, great looking design and fast android. everything was perfect, i got the white/bamboo combo and it is completly unlock device xt1095, sold and shipped by digico. this is the best phone you can get right now a completely unlock device go ahead and give it a try!!",1.0
ORD011618,ID1492131941,2019-08-13,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1)]",3685,46.04,-37.8108636,144.94771509999995,0,3731.04,Winter,False,0.2093,"its junk it quit calling out after three week, now it won't take calls, over heat no matter what charger i use. and sometimes over heats setting on my desk.",0.0
ORD338079,ID0277517041,2019-02-28,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('pearTV', 2), ('Candle Inferno', 2)]",25570,98.42,-37.806282700000004,144.9584448,0,25668.42,Summer,True,1.2276,simple install and love the voice activation,1.0
ORD016896,ID6167247285,2019-04-02,Nickolson,"[('pearTV', 1), ('Candle Inferno', 1)]",6740,65.34,-37.819511799999994,144.9598887,10,6131.34,Autumn,False,0.8558,smooth runs work great,1.0
ORD069114,ID3215192365,2019-10-11,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Universe Note', 2)]",25100,97.81,-37.8095814,144.9460585,15,21432.81,Spring,True,0.3555,five stars phone was great works good.,1.0
ORD084444,ID0579410795,2019-07-02,Nickolson,"[('pearTV', 2), ('Lucent 330S', 1)]",13850,47.25,-37.8221923,144.96805849999996,25,10434.75,Winter,False,0.4214,i just hate when stuff doesn't work peace of crap should have bought a new one .. you get what you pay for.. sd card slot does not work and the phone randomly shuts down. i just hate when stuff doesn't work peace of crap.....,0.0
ORD198966,ID0255058361,2019-05-10,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Universe Note', 2), ('iStream', 2)]",20290,63.71,-37.81287920000001,144.9716044,15,17310.21,Autumn,False,0.6614,"great seller great product. just received it. wow fast processing and shipping as stated. the phone is literally brand new. no blemishes no functionality issues. no problems activating. also, excellent price. thumbs up to taylor wireless.",1.0
ORD417943,ID4633638464,2019-12-17,Thompson,"[('Thunder line', 2), ('iStream', 2)]",4660,92.54,-37.8061875,144.9443483,15,4053.54,Summer,True,0.7606,"a decent phone for the price not as cheap as i thought it would be, most phones can be really low grade, even for this price, but i wasn't disappointed when i read the stats and used it myself.",1.0
ORD145529,ID4283908171,2019-01-06,Bakers,"[('pearTV', 1), ('Universe Note', 2), ('Lucent 330S', 1)]",14440,89.19,-37.810995299999995,145.000582,15,12363.19,Summer,True,0.4835,very easy to use tablet. lots of apps and game available.,1.0
ORD157105,ID0702374365,2019-07-11,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",19990,77.2,-37.807637,144.9426125,10,18068.2,Winter,True,0.684,not bad its ok,1.0
ORD364723,ID0496572527,2019-03-28,Bakers,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090,70.08,-37.8005312,145.01384309999997,5,10605.58,Autumn,True,1.9466,stolen property passed off as new i tried to connect this phone to ting and it came up as lost or stolen.,0.0
ORD073768,ID0418104790,2019-10-26,Bakers,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,103.31,-37.8184492,144.9904138,15,11195.81,Spring,True,1.032,versa_wayz youtuber i'm a youtuber i would like to review this product for my channel !,1.0
ORD412474,ID1725216680,2019-02-02,Thompson,"[('Alcon 10', 1), ('iStream', 2), ('Olivia x460', 1), ('Thunder line', 2)]",14835,83.73,-37.8042876,144.9602094,15,12693.48,Summer,True,1.4856,bad buy the call quality is very very poor. you can hear the person on the other end fine but the person only hear you in patches. the picture quality is also very poor. this was a really poor refurbished job and wasn’t worth the price i paid for it.,0.0
ORD123424,ID0581760585,2019-05-24,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,69.23,-37.8043734,144.92863640000004,25,1314.23,Autumn,False,1.8659,shipping was awesome very happy with my purchase,1.0
ORD113004,ID3212024923,2019-06-28,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('Candle Inferno', 1)]",18480,75.66,-37.8067771,144.9490393,15,15783.66,Winter,True,0.6788,five stars phone was great size with a good display,1.0
ORD373990,ID0588191347,2019-05-21,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1)]",6500,64.46,-37.814260499999996,144.9727854,25,4939.46,Autumn,False,0.5601,"universe j2 perfecto, muy lindo.",1.0
ORD405396,ID1657117690,2019-12-15,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",8520,96.83,-37.8109198,145.0097639,15,7338.83,Summer,True,1.2821,five stars love it no problems so far!!,1.0
ORD482637,ID3213448179,2019-02-23,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1)]",9070,102.02,-37.8047691,144.9621699,0,9172.02,Summer,True,1.5931,i love it.  it is so easy to use,1.0
ORD308652,ID6167344581,2019-12-05,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810,74.55,-37.8158964,144.972506,10,8003.55,Summer,True,0.3972,just a heads up phone was not in as good of shape as i expected at this price point. the battery life has consistently gotten worse until the point it can no longer hold charge. i’ve contacted about a return and they have yet to offer any support,0.0
ORD045375,ID0579391883,2019-10-14,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 1)]",20950,63.91,-37.821883,144.9555575,25,15776.41,Spring,False,1.2682,"honestly the phone i bought is damage, i can use it,how do i get my money back",0.0
ORD260347,ID6167229075,2019-06-23,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Candle Inferno', 2)]",5330,65.47,-37.8205448,144.95745459999995,10,4862.47,Winter,False,1.0856,four stars very nice!,1.0
ORD088215,ID0767592577,2019-07-11,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Universe Note', 2)]",12575,80.05,-37.8079469,144.97350649999996,25,9511.3,Winter,True,1.2353,"great deal came in great condition minus a few micro scratches on the screen. no software issues , no hardware issues.",1.0
ORD279304,ID0617564712,2019-03-12,Nickolson,"[('Universe Note', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",29250,78.83,-37.820752899999995,144.96683269999997,10,26403.83,Autumn,True,0.3389,"overall great phone! i guess my only complaint so far is the battery life, hopefully android 6.0 will improve it a bit. overall great phone!",1.0
ORD108523,ID5797722962,2019-04-07,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",3835,79.59,-37.806413,144.944002,15,3339.34,Autumn,True,0.7472,xp 530 good value for the money.,1.0
ORD388620,ID0092140671,2019-07-18,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Thunder line', 1)]",28720,76.4,-37.81840620000001,144.9485331,10,25924.4,Winter,True,0.651,"learning all the aps that are on the candle, the games and all the free books.",1.0
ORD338118,ID6167417885,2019-06-18,Thompson,"[('pearTV', 2), ('iAssist Line', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",20435,60.89,-37.816483500000004,144.9558359,15,17430.64,Winter,True,0.8799,"broken screen the phone is an upgrade from my last one and the storage is great, but when i received my phone i noticed scratches on the screen. no big deal, but then i realized they were cracks on the screen and not just scratches. highly disappointed.",0.0
ORD064314,ID0846546019,2019-11-23,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,96.09,-37.8179448,144.9676096,10,7080.09,Spring,True,0.1854,"just what i needed in a phone! i am writing this review on the very phone i bought. for being a used phone i sure feel like i got a new phone. very happy with this phone. between the speed and reliability of this phone, it's has been nothing but short than perfect for me and my business.",1.0
ORD057159,ID0575391650,2019-09-18,Nickolson,"[('Toshika 750', 1), ('pearTV', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",19030,80.9,-37.8210808,144.983917,0,19110.9,Spring,False,1.2932,four stars good to go,1.0
ORD382588,ID0283334330,2019-08-12,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('Thunder line', 2), ('iStream', 2)]",20200,64.28,-37.8002551,144.9509615,5,19254.28,Winter,True,1.4241,glitches glitches glitches it doesn't work want a refund now,0.0
ORD096391,ID0113402795,2019-05-17,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 1)]",14540,64.83,-37.8025657,145.00503740000005,0,14604.83,Autumn,True,1.1949,one star the home button is so bad. alot of scratchs on it - pink line appeared on screen,0.0
ORD055706,ID2481930615,2019-05-25,Bakers,"[('iStream', 1), ('Thunder line', 2), ('pearTV', 2)]",17130,47.14,-37.8094666,144.9992353,0,17177.14,Autumn,False,0.357,"not us version! as others have said, this is *not* the us version of the phone, but the international version shipped in a zip lock bag with a cheap adapter.",0.0
ORD295425,ID0312718318,2019-03-15,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Thunder line', 2)]",14170,67.9,-37.803356,144.9618828,10,12820.9,Autumn,True,1.6653,"it stop working and i sent it in to be ... it stop working and i sent it in to be fixed they kept it for a month and it still isn't right ,",0.0
ORD272630,ID0633912918,2019-08-21,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Alcon 10', 1)]",19620,78.21,-37.815684999999995,144.95763380000002,0,19698.21,Winter,True,0.9877,"highly recommend phone in like new condition, i could not tell that it had been used prior to my purchase. came all items it would come with as if i bought it from at&t. 6/5 stars highly recommend!!",1.0
ORD123927,ID0531390710,2019-09-01,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",7770,87.44,-37.8192464,144.94244880000005,5,7468.94,Spring,True,0.8369,"good phone...refurb had bad reception. i will try again. unfortunately, i got this phone. a good phone but the one i got had reception problems. i own another, exact same one, and it works fine. i got another as an extra for another number i use for work.",0.0
ORD092815,ID0054560946,2019-05-04,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180,66.58,-37.8231549,144.9824744,25,3951.58,Autumn,False,1.2446,good price phone a great phone for a great price,1.0
ORD431491,ID3212024929,2019-02-05,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",24410,55.14,-37.807205700000004,144.9485206,5,23244.64,Summer,False,0.6219,two stars i cant make hotspot,0.0
ORD157227,ID0250933639,2019-06-29,Bakers,"[('Toshika 750', 2), ('Alcon 10', 2), ('iStream', 2)]",26840,57.85,-37.8247764,145.00658230000005,0,26897.85,Winter,False,1.9244,one star dead battery basically worthless,0.0
ORD242265,ID0387153005,2019-02-14,Thompson,"[('Toshika 750', 1), ('Thunder line', 1)]",6500,91.75,-37.8085606,144.94527219999995,5,6266.75,Summer,True,0.4843,"my teenage daughter enjoyed her three year old 7"" candle for recreation but wanted a larger screen for word processing. paired this with a bluetooth keyboard and she was thrilled.",1.0
ORD469170,ID2190560998,2019-05-16,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 2)]",17960,78.66,-37.814200299999996,144.96317,25,13548.66,Autumn,True,0.7444,good ifin x can’t say anything bad. like the phone and haven’t had issues. 90%battery life when it arrived.,1.0
ORD493377,ID0052504539,2019-10-04,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 1)]",29760,65.3,-37.804126399999994,144.9349167,5,28337.3,Spring,False,1.4309,unhappy didn’t work when i tried to put it on,0.0
ORD454259,ID4453229731,2019-07-01,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Olivia x460', 2)]",8995,78.07,-37.8206237,144.9415725,10,8173.57,Winter,True,1.0084,"awsome love how all of my apps, accounts and text conversations transferred over and even the layout of the home screen too",1.0
ORD031700,ID4162427919,2019-07-13,Nickolson,"[('Toshika 750', 1), ('pearTV', 2), ('Olivia x460', 1)]",18165,70.79,-37.8197221,144.97038,5,17327.54,Winter,True,0.1451,excellent the phone is in excellent condition. no problems. i would buy this again.,1.0
ORD399927,ID0580186551,2019-03-18,Thompson,"[('Olivia x460', 2), ('iStream', 2), ('Thunder line', 2)]",7110,84.08,-37.7999032,144.927629,15,6127.58,Autumn,True,2.2235,"five stars perfect, just what expected.",1.0
ORD468858,ID2114973864,2019-10-04,Bakers,"[('iAssist Line', 1), ('iStream', 2)]",2525,94.45,-37.8253708,144.9892856,10,2366.95,Spring,True,1.7896,"im regreting i dislike the phone which i got /// is there any possibility of exchanging my phone// if so it would be appreciated/// i trusted digico but, i got an useless phone .. its working properly",0.0
ORD491394,ID0137181126,2019-01-31,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1)]",7170,82.64,-37.80187670000001,144.9651718,0,7252.64,Summer,False,1.9005,five stars love it,1.0
ORD295787,ID6167285763,2019-11-12,Thompson,"[('iStream', 2), ('Candle Inferno', 2)]",1160,75.84,-37.8116299,144.956389,0,1235.84,Spring,False,0.8278,three stars ok but keys are too small,1.0
ORD156808,ID3212411893,2019-05-10,Thompson,"[('iAssist Line', 1), ('iStream', 1)]",2375,78.09,-37.8066565,144.9451975,25,1859.34,Autumn,True,0.6897,love this. love the size and that there isn't ... love this. love the size and that there isn't a lot of bloatware.,1.0
ORD168106,ID4162427927,2019-03-27,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 1), ('Toshika 750', 2)]",14380,61.87,-37.8196782,144.97120759999999,0,14441.87,Autumn,True,0.1891,"no staying power was once a good phone for the money, but usb port stopped working 3 months in and qi charging is extremely slow. plus it's a non-removable battery and phone tends to crash and fail to boot up or charge as battery approaches last percent. a new one might at least make it to two years.",0.0
ORD339665,ID0054562201,2019-07-23,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2)]",13480,73.08,-37.8178498,144.9746051,25,10183.08,Winter,True,0.4521,i love to read and this tablet work great for my needs.,1.0
ORD340058,ID0287630779,2019-09-14,Thompson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,102.51,-37.8054761,144.94402030000003,10,9840.51,Spring,True,0.8448,"have not had time to really use it, but hope to download books and games.",1.0
ORD127456,ID2277912685,2019-07-19,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",12025,52.31,-37.8224249,144.9395599,0,12077.31,Winter,False,1.2706,"one star bad product of this selle, i buy two and bought bad..",0.0
ORD296100,ID1545444123,2019-01-17,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",8900,92.18,-37.793423499999996,144.94722919999995,25,6767.18,Summer,True,2.1429,"gets hot often! phone gets hot while charging and even when its not charging. as a result, the battery runs dowm quickly. camera quality is poor.",0.0
ORD285280,ID2005895260,2019-04-03,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",12875,70.16,-37.8025801,144.9656274,5,12301.41,Autumn,False,1.8158,"no accessories but still a great deal didn't come with the original charger, or with the included screen protector or the usb c - 3.5mm adapter. other than that the phone is like new, loving it.",1.0
ORD111180,ID0031477183,2019-07-11,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655,81.89,-37.804973499999996,145.0145436,0,1736.89,Winter,True,1.7881,great produce. i had to get a sim card from my local sprint store (it was free). over all... great produce... greal deal!,1.0
ORD236675,ID2314545796,2019-01-04,Bakers,"[('iStream', 2), ('Alcon 10', 1)]",9250,74.16,-37.8051437,144.98796919999995,5,8861.66,Summer,False,0.8365,it’s nice for kids i liked that this phone is not one of those crappy phones and it has multi functions it has a clear camera and a good working microphone,1.0
ORD459178,ID3212024918,2019-02-25,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('iStream', 2)]",6790,69.65,-37.8082598,144.94816509999995,15,5841.15,Summer,False,0.5007,not much of a phone freak but i do like this phone not much of a phone freak but i do like this phone. plenty of features for not a lot of money,1.0
ORD430727,ID0650277506,2019-10-14,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,78.54,-37.8113959,144.9829026,10,7971.54,Spring,False,1.0954,fast charging phone is perfect. its has all the features of alcon,1.0
ORD216829,ID0580001031,2019-05-30,Thompson,"[('Universe Note', 1), ('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",25990,52.36,-37.8065367,144.932218,10,23443.36,Autumn,False,1.4739,"in general i wasted my time and also my money hi i was buying clean phone , but i got previous verizon phone . the phone is not compatible with t-mobile. when i returned the phone i needed also to pay for return . in general i wasted my time and also my money. very unhappy.",0.0
ORD051016,ID2385153634,2019-01-23,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Universe Note', 1)]",9125,98.41,-37.8008223,144.94175669999996,25,6942.16,Summer,True,1.3995,best budget tablet out there. hasn't everything you need for someone who uses a tablet here and there.,1.0
ORD406803,ID6167489443,2019-02-04,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",4110,76.24,-37.8131553,144.9596938,10,3775.24,Summer,False,1.0574,best by cost/effectiveness factor least expensive device (at least among non chinese brand) with oled display and gorgeous camera.,1.0
ORD205094,ID4271393504,2019-12-18,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 2), ('Toshika 750', 1)]",24840,94.82,-37.8148697,144.95905180000003,25,18724.82,Summer,True,1.0121,"good smart phone good smart phone, ok price. this time i purchased a hard screen protector and extended battery/case. tired of buying replacement phones because the old one's screen was broken! lol",1.0
ORD041843,ID3114181724,2019-04-29,Nickolson,"[('Toshika 750', 2), ('pearTV', 1), ('Alcon 10', 1)]",23900,79.91,-37.8105079,144.9637216,5,22784.91,Autumn,True,1.036,"be skeptical, but not naive so i read a lot of reviews about this product coming damaged/locked behind original carrier/etc. but i'm glad to say that the phone i received was in mint condition. phone works great and i have yet to run into any issues",1.0
ORD120172,ID0709966960,2019-11-17,Thompson,"[('Olivia x460', 2), ('iStream', 2), ('iAssist Line', 2)]",7200,77.84,-37.8138381,144.9368164,5,6917.84,Spring,False,0.9109,great phone it’s real i just want to say you should buy this !! it’s legit i’ve had this phone for 6 months now and it works great. i’ve bought two phones from digico and haven’t been disappointed,1.0
ORD279247,ID5276518426,2019-02-14,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('iStream', 2)]",2955,59.37,-37.81201770000001,144.9784624,25,2275.62,Summer,False,1.0725,"one star charging connector doesn't work, needed to return for a replacement.",0.0
ORD170471,ID0633912912,2019-12-26,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Universe Note', 2)]",12080,76.29,-37.814810200000004,144.9572762,0,12156.29,Summer,False,0.9286,"i would like promete this phone on my instagram page because i ... hello, i would like promete this phone on my instagram page because i do make up . i would love to promote it because it has an awesome camera and great graphics",1.0
ORD191726,ID3199579115,2019-11-21,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('iStream', 1), ('Olivia x460', 2)]",6010,73.58,-37.8152749,144.94467340000003,5,5783.08,Spring,False,0.3581,"this is our third thunder. worth every penny. it's like having 3 household employees for a small flat rate. we keep them in the bedrooms and the living room. we can drop-in and use them as an intercom, listen to music, answer quick questions, alarms to wake up for school, etc.",1.0
ORD165936,ID0580171936,2019-01-04,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,65.93,-37.8019203,144.93431759999999,0,1725.93,Summer,False,1.6403,junk dropped it 2' and screen is shot!,0.0
ORD428636,ID0575428927,2019-08-28,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",10270,68.93,-37.8187161,144.98400859999995,5,9825.43,Winter,False,1.2714,it's a olivia. awesome phone! i love it! 'nuff said...,1.0
ORD015245,ID0598401578,2019-01-03,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2), ('pearTV', 1), ('iAssist Line', 2)]",20110,70.56,-37.814335299999996,144.9633931,15,17164.06,Summer,False,0.7198,four stars really good phone,1.0
ORD063920,ID4520380488,2019-07-07,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Thunder line', 1)]",21305,80.26,-37.8024403,144.9565907,25,16059.01,Winter,True,1.4138,"as described. great seller, and product. love it.",1.0
ORD134852,ID1463620895,2019-10-04,Bakers,"[('Alcon 10', 2), ('iStream', 1), ('Thunder line', 1)]",20230,89.49,-37.817751200000004,145.0054342,5,19307.99,Spring,True,1.2451,not good only had this phone for a couple weeks and the battery is already over heating and the screen stopped working.,0.0
ORD097880,ID0250933571,2019-09-26,Bakers,"[('iStream', 2), ('pearTV', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",24330,107.85,-37.8227967,145.00501630000005,5,23221.35,Spring,True,1.6645,my kid enjoys the tablet. this one is inexpensive than ipad. the availability of apps are limited.,1.0
ORD100707,ID3085953498,2019-12-14,Bakers,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,101.4,-37.8233811,144.98798359999995,0,10921.4,Summer,True,1.6206,three stars ok,1.0
ORD086350,ID2140731827,2019-11-21,Thompson,"[('Universe Note', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",26025,94.01,-37.798871399999996,144.9198335,10,23516.51,Spring,False,2.8457,great mid-range phone perfect mid-range phone great price it's worth to buy the only setback is actual the fingerprint reader hit or miss not always accurate face recognition is on point great buy for the money works great on t-mobile,1.0
ORD054778,ID4716795448,2019-08-06,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('iStream', 2)]",3190,77.73,-37.8188376,144.9533842,0,3267.73,Winter,True,0.8828,but the phone is good working condition no sim card! caused a lot of headaches. but the phone is good working condition.,1.0
ORD223082,ID5556316822,2019-09-10,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",22970,106.11,-37.8079663,144.9339219,10,20779.11,Spring,True,1.2694,"price is right love the new size and special security. had some trouble setting up the sim chip, but seems to be working great now!",1.0
ORD309218,ID0560985671,2019-09-10,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iStream', 1), ('Universe Note', 1)]",13780,88.13,-37.8207729,144.94556200000005,0,13868.13,Spring,True,0.9113,olivia sucks again china trash. samsucks trash phone another 1600 dollar turd. made in china trash. just like my s9 junk just more of it,0.0
ORD247575,ID0123087105,2019-03-01,Thompson,"[('iStream', 1), ('pearTV', 2), ('iAssist Line', 1), ('Universe Note', 2)]",21895,78.96,-37.814746299999996,144.955716,0,21973.96,Autumn,True,0.7947,five stars i love this windows phone!,1.0
ORD396802,ID1093410277,2019-02-16,Bakers,"[('Universe Note', 1), ('iStream', 2)]",3750,92.86,-37.8065078,145.001584,5,3655.36,Summer,True,0.6803,"i personally like a heavier feel so this one is very nice the weight, glass, feel and the camera are outstanding. i personally like a heavier feel so this one is very nice. ant the build quality and finish are outstanding!",1.0
ORD443467,ID0331417168,2019-07-05,Bakers,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400,84.6,-37.822885799999995,145.010151,5,12814.6,Winter,True,1.9442,four stars great phone.,1.0
ORD200613,ID0728165741,2019-12-08,Bakers,"[('iStream', 1), ('Thunder line', 2), ('Universe Note', 1)]",7960,78.91,-37.8138626,145.00932659999995,25,6048.91,Summer,False,1.3121,five stars love it!!,1.0
ORD227152,ID3807748044,2019-12-31,Bakers,"[('Universe Note', 1), ('iAssist Line', 2), ('Thunder line', 1)]",10080,69.87,-37.8068488,144.9979094,0,10149.87,Summer,False,0.4221,"very strong, reliable phone love my phone, at the beginning i was not convinced about the size of this phone but after using it i'm very pleased with it. i'm a fan of toshika's phones great product.",1.0
ORD422249,ID0589741404,2019-01-02,Thompson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125,95.86,-37.8207885,144.9547639,5,8764.61,Summer,True,1.1287,perfect phone! perfect phone! just got it free days ago. high-end materials: glass plus aluminum and a decent battery + hardware. highly recommended!,1.0
ORD084000,ID0591212312,2019-01-02,Nickolson,"[('Alcon 10', 1), ('pearTV', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",23660,82.93,-37.822644,144.95554669999999,15,20193.93,Summer,True,1.3113,phone was locked! i returned two phones because they were not unlocked; he third one was allso locked; loos like the advertisement saying unlocked is not true and misleading; what a shame! i cannot believe digico could not deliver what i bought.,0.0
