order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD339480,ID2766300602,2019-04-07,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Thunder line', 1), ('Universe Note', 2)]",12765,83.33,-37.8033452,144.9694125,5,12210.08,Autumn,1,1.6976,its good performance and highly recommended to digico users,1
ORD367157,ID0579993932,2019-02-01,Thompson,"[('Candle Inferno', 2), ('pearTV', 2)]",13480,75.32,-37.8043312,144.9386845,25,10185.32,Summer,1,1.1858,"referb, but not bad! phone arrived in like new condition. wouldnt be able to tell its a referb otherwise! solid phone",1
ORD295233,ID0591358991,2019-10-24,Thompson,"[('pearTV', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",19530,78.07,-37.82257050000001,144.9526419,15,16678.57,Spring,1,1.2058,five stars all good,1
ORD463616,ID1462398772,2019-09-08,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",25900,87.33,-37.820005200000004,145.01642130000005,10,23397.33,Spring,1,2.1711,five stars love the battery life.,1
ORD156363,ID5457975847,2019-04-02,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",30110,64.02,-37.8203326,144.96403490000003,10,27163.02,Autumn,1,0.5222,five stars love the phone so far...have only had it for a week though.,1
ORD497342,ID3213655346,2019-09-05,Thompson,"[('Candle Inferno', 1), ('iStream', 2), ('Universe Note', 1), ('Thunder line', 2)]",8540,57.55,-37.8094801,144.9479139,5,8170.55,Spring,1,0.3631,worst vedio shown as black white.phone getting hot while charged.clarity of pic not worth.battery getting drained easily.,1
ORD222694,ID3683319253,2019-01-05,Bakers,"[('Alcon 10', 2), ('Universe Note', 2)]",24800,74.59,-37.8129206,144.9913125,15,21154.59,Summer,1,0.4741,"broken charger port, no refund or replacement after 90 days the charging port stopped working after about 2 1/2 months. unfortunately, i didn't contact digico until 100 days after receipt so it is out of warranty and the seller mobile usa said 'too bad', not literally, but now i have $400 phone that is worthless. don't buy 'renewed' product.",1
ORD277554,ID0628182701,2019-07-08,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330,59.67,-37.814164899999994,144.9497383,25,13807.17,Winter,1,0.2875,to much money was out dated tryed and verizon would not let me use it to out dated,1
ORD431019,ID5427967039,2019-06-06,Thompson,"[('Universe Note', 1), ('Alcon 10', 2), ('Olivia x460', 2), ('pearTV', 1)]",30110,71.75,-37.7999333,144.9587311,0,30181.75,Winter,1,1.7502,best 2019 low butget phone great phone on a low butget,1
ORD478727,ID2313051645,2019-09-15,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",11140,49.045,-37.8168831,144.9644054,25,8404.045,Spring,1,0.491,"good choice in its price range on-screen finger print sensor is not so accurate and sometimes it doesn't work properly. face recognition is good, camera quality and battery life are above average.",1
ORD137142,ID0578120596,2019-09-24,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310,79.83,-37.8250284,144.94528449999999,25,4062.33,Spring,1,1.3843,best value for money amazing phone and works perfectly,1
ORD167719,ID3555806739,2019-11-28,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Candle Inferno', 2), ('pearTV', 1)]",18520,105.35,-37.8046514,144.9377347,15,15847.35,Spring,1,1.213,"sim card? wish i knew i needed sim card in order to get verizon to activate the cell service....had to wait additional days to receive the sim card....otherwise, the phone looks great and i look forward to my upgrade from alcon 4",1
ORD121164,ID0846546020,2019-01-26,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",22010,32.665,-37.8180277,144.9677591,10,19841.665,Summer,1,0.1698,ordered new from olivia has worked perfectly since i got it. very happy.,1
ORD407108,ID3146808088,2019-11-25,Bakers,"[('Toshika 750', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",9540,60.15,-37.813219399999994,144.9904666,15,8169.15,Spring,1,0.5517,not easy to grasp and structurally weak dropped it once messed the whole screen up.,1
ORD350124,ID0207078649,2019-03-04,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890,73.71,-37.8252425,145.0165733,10,2674.71,Autumn,1,2.5303,"the phone works well but when it says that you ... the phone works well but when it says that you can tell that it has been used, it has been used. the charging port is beat up and there are a lot of dings on it. but still very functional.",1
ORD399049,ID4735688727,2019-12-05,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",6770,79.57,-37.8040187,144.94914709999995,0,6849.57,Summer,1,0.9806,two stars very niice phone but i have recived a prepaid phone with a contract not ended,1
ORD411176,ID2266563663,2019-08-15,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('Alcon 10', 1), ('Olivia x460', 1)]",20805,64.2,-37.80850510000001,144.9548196,5,19828.95,Winter,1,0.8246,outstanding! best phone ever...maybe!,1
ORD315258,ID4367162744,2019-09-15,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Thunder line', 2)]",26580,69.79,-37.7996302,144.961576,15,22662.79,Spring,1,1.9329,it was a wast of money and did not have ... it was a wast of money and did not have minutes on at all so if i was you don`t buy it you need a phone card for it,1
ORD323741,ID0477305501,2019-10-20,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Thunder line', 2), ('pearTV', 1)]",29000,82.41,-37.800418799999996,145.01007909999996,10,26182.41,Spring,1,1.6858,switched from ipx i'm really happy with this phone.,1
ORD025765,ID4637139139,2019-09-12,Thompson,"[('pearTV', 2), ('Candle Inferno', 1), ('Olivia x460', 2), ('Lucent 330S', 1)]",16730,57.64,-37.808799900000004,144.9473196,15,14278.14,Spring,1,0.4317,☹️ i really liked the phone but i was very disappointed when i tried to watch videos. the quality on the video playback is very poor for some reason. i even called toshika to ask if there was some settings that could help to make the quality on video playback better. nothing worked. that is why i returned the phone...,1
ORD441347,ID4283908135,2019-03-19,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 1)]",11410,64.4,-37.809256500000004,144.9856345,0,11474.4,Autumn,1,0.8481,"for a $2. 99 phone plus triple the minutes ... for a $2.99 phone plus triple the minutes, plus camera/video, plus fm player, plus music player. wow. this is a deal.",1
ORD262949,ID1479928123,2019-12-20,Thompson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310,62.8,-37.8211811,144.955306,25,10045.3,Summer,1,1.1923,charging port charger cord only stayed in for a month and now can't send back. adapter for aux doesn't stay in phone unless u hold it. new chargers there making don't work,1
ORD283867,ID0579503422,2019-10-23,Thompson,"[('iStream', 1), ('Thunder line', 1)]",2330,71.99,-37.813809899999995,144.9497383,25,1819.49,Spring,1,0.2667,"overall a good phone they originally did not send me 32 gb sd card even though it was supposed to be part of the deal. then i ordered a replacement phone which they sent it quickly. overall, i am happy so far. battery life is good.",1
ORD252034,ID2948774566,2019-06-20,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('Thunder line', 2)]",24175,66.91,-37.808086100000004,144.9708971,15,20615.66,Winter,1,1.1758,great low-tech phone. nothing fancy but works great. i like the size of the keyboard and feels like a real phone. would buy it again.,1
ORD013466,ID0746917824,2019-11-12,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1), ('pearTV', 1)]",12220,80.0,-37.8245088,144.9829143,5,11689.0,Spring,1,1.3469,five stars great item for a great price.,1
ORD080033,ID0296027680,2019-11-05,Thompson,"[('pearTV', 2), ('Olivia x460', 2)]",15070,56.64,-37.811842799999994,144.9452685,15,12866.14,Spring,1,0.1833,mine what's this nonsense,1
ORD217001,ID0163364760,2019-09-17,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Thunder line', 1)]",5860,82.56,-37.8140035,144.9524232,10,5356.56,Spring,1,0.4936,olivia sucks worst phone i ever had. never olivia again. died 2 weeks after warranty expired. looks like new still but dead.,1
ORD344716,ID4633770157,2019-04-26,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Olivia x460', 1), ('pearTV', 2)]",19155,77.25,-37.80652070000001,144.944874,5,18274.5,Autumn,1,0.7116,not much different from s3 owned s3 for an year and s4 doesnt sem to be much different but defintely faster than s3. stil gettin used to bigger body and the brightness is improved when in sunlight compared to s3.,1
ORD398352,ID0361268955,2019-03-05,Bakers,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,83.73,-37.7997618,144.9777416,0,15163.73,Autumn,1,1.9142,"five stars great cel, delivery and information .",1
ORD334249,ID0588198725,2019-04-01,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('iStream', 1)]",5330,79.38,-37.8120579,144.97395759999995,10,4876.38,Autumn,1,0.8244,"good for the price replaced a very old t-mobile phone. about on par with a universe s7 or s8. the edges of the screen are very sensitive, so get a phone cover to avoid accidental side screen presses.",1
ORD228185,ID0297178812,2019-04-15,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Olivia x460', 2), ('iStream', 2)]",15750,51.85,-37.8219348,144.95429819999995,0,15801.85,Autumn,1,1.2112,equipo malo hay mejores equipos por menor precio malo muy mala calidad,1
ORD109243,ID0711778928,2019-06-18,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Universe Note', 2)]",11560,64.1,-37.815124299999994,144.94519609999998,5,11046.1,Winter,1,0.3187,good good a little scratches nothing to noticeable but it is in very good conditions,1
ORD146432,ID0301537538,2019-02-04,Thompson,"[('Thunder line', 2), ('Alcon 10', 2)]",22260,58.97,-37.8196513,144.9441873,10,20092.97,Summer,1,0.8171,waste of time. it got here and it doesn't work.,1
ORD213828,ID0591277868,2019-07-17,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2), ('iStream', 2), ('Universe Note', 2)]",27550,78.65,-37.82389050000001,144.9568074,0,27628.65,Winter,1,1.2662,"good deal, good phone we had broken our old phone and were instructed from verizon to get a verizon certified unlocked phone and found one. received it looking brand new and works great. saved us 50%!!!",1
ORD457409,ID0250774461,2019-05-12,Bakers,"[('pearTV', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",25440,82.44,-37.8154019,145.012625,0,25522.44,Autumn,1,1.6437,five stars nothing bad,1
ORD366003,ID0575434494,2019-04-28,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",16120,80.58,-37.8188803,144.98182130000004,25,12170.58,Autumn,1,1.0795,very good quality. better than alcon fast. very good quality. better than alcon.,1
ORD314938,ID0664378902,2019-02-09,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",26905,88.89,-37.8201236,144.9659657,0,26993.89,Summer,1,0.3583,warranty??? i loved this phone. but how do i get the warranty to work. who do i call? i bought this phone in april and it just quit working for me. won't take a charge :(,1
ORD453894,ID0385165174,2019-09-23,Bakers,"[('Candle Inferno', 1), ('pearTV', 2), ('iAssist Line', 1)]",15275,67.03,-37.8004209,144.9823861,15,13050.78,Spring,1,1.5533,"not refurbished! super disappointed when i got this phone. i rarely leave reviews but when i opened this phone i was aggravated. screen has scratches and the outside edges of the phone are dirty. this is clearly not a refurbished phone, so it should not be advertised as such. now i have to wait for another one which is even more aggravating!",1
ORD134085,ID0577518118,2019-06-16,Nickolson,"[('Alcon 10', 1), ('Thunder line', 1)]",11130,64.26,-37.8250741,144.9763515,15,9524.76,Winter,1,0.9369,"good phone good phone, charging speed is amazing, worth the price, but compare to alcon x max , you get what you paid for",1
ORD174064,ID2879917028,2019-06-26,Nickolson,"[('pearTV', 1), ('Thunder line', 2)]",10670,82.3,-37.8046399,144.9716395,15,9151.8,Winter,1,1.5643,nice phone work t mobil nice product work perfectly,1
ORD421330,ID0305912790,2019-03-28,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760,82.34,-37.799236900000004,145.0042506,0,18842.34,Autumn,1,1.4365,"great phone love the size, but this one sellers to stall",1
ORD367124,ID2266482254,2019-09-14,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",32125,87.01,-37.82499960000001,144.96690680000003,10,28999.51,Spring,1,0.7499,"one star especially do not buy from kt corp. the phone is completely dead after 3 months, after getting really hot!!",1
ORD177005,ID0746917816,2019-02-16,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",24445,98.88,-37.8252959,144.9825227,5,23321.63,Summer,1,1.3629,good phone good phone. no issues getting it set up. works great so far.,1
ORD255561,ID0310956628,2019-05-16,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('Toshika 750', 1)]",9950,68.61,-37.8243566,144.9523426,10,9023.61,Autumn,1,1.3808,"great phone, charges very fast great phone, charges very fast, in near new condition, runs android 6, good processing power, perfect for a gsm network carrier. only big drawback i can think of is that the battery dies a bit too fast.",1
ORD362027,ID6167344506,2019-01-03,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1)]",5680,82.24,-37.8069392,144.96601719999995,15,4910.24,Summer,1,1.3342,"poor inspections for refurbished phone phone was supposed to be refurbished 9/10 rating. phone arrived with half of home button chipped off which would affect the fingerprint scanner. i bought this phone as a replacement, due to the first phone being defective. better inspection needs done, both phones have issues.",1
ORD014391,ID0243097380,2019-11-07,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",19170,75.24,-37.822531899999994,144.9639894,0,19245.24,Spring,1,0.6567,"very clean refurb. very happy. but you will have to sign for it.. great phone, clean setup was painless. would buy again if i smash this one too! hopefully not! note series phones are hands down the best imho.",1
ORD052646,ID2200514718,2019-03-15,Nickolson,"[('Toshika 750', 1), ('pearTV', 2)]",16940,67.79,-37.8054842,144.9735747,25,12772.79,Autumn,1,1.5017,five stars bought this for my boyfriend and he is very happy with it.,1
ORD286958,ID5015518501,2019-06-18,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640,64.97,-37.813175,144.9692244,15,4008.97,Winter,1,0.604,"dont know what your missing mi ui is not for me, but very good device.",1
ORD176495,ID0358731556,2019-12-18,Nickolson,"[('Universe Note', 2), ('Toshika 750', 1)]",11220,77.23,-37.819531899999994,144.9848696,5,10736.23,Summer,1,1.3511,great !! bought this a few weeks ago. looks great (like new) works great like it should . so far i'm very happy. will update if problem occurs. so far so good !!!.....fast delivery.,1
ORD105521,ID0589421428,2019-01-25,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('Toshika 750', 1)]",17530,96.7,-37.8095278,144.97262800000001,5,16750.2,Summer,1,1.045,"olivia a157v (at&t) i needed a simple non-smart phone for a second line. this phone works perfectly. i didn't need the bells and whistles of a smart phone, just the phone and voice mail. you can't beat the price.",1
ORD368358,ID0123355934,2019-04-28,Thompson,"[('Candle Inferno', 2), ('pearTV', 1)]",7170,85.25,-37.7974545,144.926022,15,6179.75,Autumn,1,2.5093,a deal! great product for a great price !!,1
ORD455108,ID2189497243,2019-08-05,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1), ('pearTV', 2), ('Universe Note', 1)]",20710,48.34,-37.81031779999999,144.97274050000001,10,18687.34,Winter,1,0.9631,screen developed cracks within 5 days of its installation we got new screen installed on 08/25/2018 through a professional. but it started developing cracks which was first noticed on 09/01. i wanted to inform that there was no mobile drop. it developed cracks on its own.,1
ORD296912,ID0676643772,2019-07-26,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1)]",9070,65.07,-37.806473600000004,144.9664353,15,7774.57,Winter,1,1.3769,does not work with verizon! did not work with verizon! very disappointed. sending back!,1
ORD220120,ID0746912536,2019-11-04,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('Toshika 750', 1), ('pearTV', 1)]",13390,107.44,-37.82566720000001,144.9828436,0,13497.44,Spring,1,1.4092,"good condition equipment in excellent condition, the problem is the battery that only lasts 2 hours to discharge, i had to buy a separate charger case, the battery is 70% of useful life according to pear.",1
ORD498646,ID3215191971,2019-10-02,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Thunder line', 1)]",5780,61.57,-37.80661720000001,144.9545023,5,5552.57,Spring,1,0.9391,it's not original i paid more money for that and it's not like what they said in digico it's not original and i paid more than original i don't know what to say els,1
ORD184691,ID0890449075,2019-04-24,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1), ('iStream', 2)]",10475,52.38,-37.8006286,144.95480469999995,5,10003.63,Autumn,1,1.5035,"not verizon compatible i ordered a verizon phone, i expected to get a version compatible phone. the product is now worthless to me.",1
ORD160954,ID0030287457,2019-02-09,Nickolson,"[('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",15540,107.4,-37.799974799999994,144.97464490000004,25,11762.4,Summer,1,2.1206,"great phone works great, fast shipping, and quality phone for the price.",1
ORD388010,ID2948774578,2019-12-27,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,77.52,-37.808114700000004,144.96874219999995,15,4059.77,Summer,1,1.1688,this is a good product for the price. many more things can be done with this inferno 8 than we dreamed about.,1
ORD403019,ID0571731481,2019-07-13,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Candle Inferno', 1)]",5110,67.29,-37.8244158,144.94448219999995,15,4410.79,Winter,1,1.3268,"three stars i love the phone, unfortunately, the speaker works poorly.",1
ORD044661,ID3240572178,2019-06-18,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455,70.78,-37.8054934,144.92967130000005,0,2525.78,Winter,1,1.7262,nice phone for this price! would highly recommend this phone for those that do not want to pay big bucks for a phone. it has all the functionality and a very nice design and finish. even includes a fingerprint scanner for authentication!,1
ORD060271,ID0303448822,2019-03-25,Bakers,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,84.21,-37.8237149,145.01539169999995,5,14410.21,Autumn,1,2.3399,five stars yes,1
ORD138362,ID0493051334,2019-12-19,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",20290,51.3,-37.8071804,144.996243,15,17297.8,Summer,1,0.3258,being able to use the product i pay for. the phone was locked and verizon would not unlock it. t-mobile is my carrier and they couldn't unlock the phone and they tried to get verizon to unlock it and they refused. sending it back. can't use a locked phone.,1
ORD413463,ID1463620999,2019-11-30,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('iAssist Line', 1), ('Universe Note', 2)]",11885,87.67,-37.8186136,144.9991629,0,11972.67,Spring,1,1.0197,not dual sim not dual sim,1
ORD104671,ID0579512336,2019-01-23,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",10950,87.11,-37.8140547,144.9481931,15,9394.61,Summer,1,0.1828,five stars good smart phone!,1
ORD189131,ID3146808113,2019-01-30,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,72.9,-37.8104294,144.9844312,5,2053.65,Summer,1,0.9511,"good graphics, fast charging, great bezzel i really like this phone the graphics is gorgeous, took it to metro pcs and had them switch my lg stylo 2 to this phone. work perfectly, the wifi works, i can download my apps and it super fast when charging.",1
ORD169706,ID0025635443,2019-03-06,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('Candle Inferno', 2)]",10110,77.9,-37.804794799999996,144.99024540000005,25,7660.4,Autumn,1,0.7263,weird phone liked the phone but couldn't make it work with a new sim card,1
ORD419680,ID6222911339,2019-05-19,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('pearTV', 1)]",11860,53.68,-37.8138028,145.0142999,15,10134.68,Autumn,1,1.7296,poor service this phone stops working and i am back home in jamaica and cant return it.,1
ORD029307,ID0030287591,2019-08-19,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",11840,49.5,-37.80489470000001,144.9912345,25,8929.5,Winter,1,0.6679,unresponsive seller it was listed unlocked and it wasn't unlocked hinged to pay to have unlocked,1
ORD153962,ID3215192006,2019-04-23,Thompson,"[('Universe Note', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",29120,48.62,-37.806990899999995,144.94992630000004,25,21888.62,Autumn,1,0.6806,these phones do not work with straight talk. these phones do not work with straight talk. i tried both imei numbers and neither one worked.,1
ORD398036,ID2207661102,2019-09-16,Thompson,"[('Olivia x460', 1), ('Universe Note', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",11220,105.87,-37.7998801,144.94600280000003,5,10764.87,Spring,1,1.4272,great phone! was used overseas great phone! was used overseas..,1
ORD203678,ID0581709429,2019-09-07,Thompson,"[('Toshika 750', 1), ('iStream', 1)]",4470,110.52,-37.80504910000001,144.925635,15,3910.02,Spring,1,2.0673,"open answer, close good-bye. great and very simple (open and answer, close and hang up). i bought it for a person with a brain injury and it's good.",1
ORD149289,ID5427967038,2019-04-18,Thompson,"[('iStream', 2), ('Universe Note', 1), ('Olivia x460', 1), ('Thunder line', 2)]",9335,67.47,-37.799949,144.9588616,0,9402.47,Autumn,1,1.7556,"received 64gb instead of 256gb paid for a 256gb gold xsmax, but received a 64gb gray xs max. sigh",1
ORD439099,ID2696097098,2019-01-04,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",15970,80.18,-37.8246357,144.959284,0,16050.18,Summer,1,1.1257,"crappy no warranty. bluetooth had trouble from day 1, olivia said no warranty for this device. each time in the car, havr to hold by hand on speakers.. miss my older note4.",1
ORD411426,ID0207078622,2019-06-28,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('iAssist Line', 1), ('Thunder line', 2)]",22125,88.88,-37.826258,145.01785519999999,0,22213.88,Winter,1,2.6897,"five stars brand new product, it arrived on time. thank you.",1
ORD102959,ID3158860636,2019-07-23,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 1)]",5865,61.62,-37.8136656,144.955769,15,5046.87,Winter,1,0.773,not good not good,1
ORD115488,ID3144992689,2019-11-09,Bakers,"[('Olivia x460', 1), ('pearTV', 2), ('Toshika 750', 2)]",22485,101.97,-37.814464,144.9854415,0,22586.97,Spring,1,0.9943,this phone was in very good condition. no scratches on front or back and ... this phone was in very good condition . no scratches on front or back and edges look almost new . i would go as far as saying the front of this phone looks brand new .,1
ORD146948,ID0496572520,2019-05-21,Bakers,"[('pearTV', 1), ('Thunder line', 2)]",10670,71.2,-37.80108120000001,145.0146905,5,10207.7,Autumn,1,1.9783,great size and storage for reading my online books,1
ORD312248,ID0370749246,2019-07-16,Bakers,"[('Toshika 750', 1), ('pearTV', 1), ('iAssist Line', 1)]",12855,65.14,-37.8137898,144.98307350000005,0,12920.14,Winter,1,1.1496,five stars excellent phone. love it!,1
ORD004267,ID0767582995,2019-01-14,Nickolson,"[('iStream', 2), ('Universe Note', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",17150,63.16,-37.8080376,144.9715831,15,14640.66,Summer,1,1.1887,one star i wasn't able to activate the phone at the verizon store. sketchy.,1
ORD089292,ID1668523294,2019-10-11,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Thunder line', 2)]",15580,101.18,-37.8215275,144.9617357,5,14902.18,Spring,1,0.7608,great gift,1
ORD421786,ID0248746966,2019-04-17,Bakers,"[('Alcon 10', 2), ('Universe Note', 2), ('Olivia x460', 2)]",27250,80.34,-37.8196696,144.99427,5,25967.84,Autumn,1,1.0801,"i love this phone ! does everything i want it to , great camera , looks and feels great , love the redesigned s-pen & the funky yellow color. battery life is pretty good.",1
ORD131846,ID1964023935,2019-12-29,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('pearTV', 1), ('Lucent 330S', 1)]",12140,95.34,-37.8189643,144.9525952,15,10414.34,Summer,1,0.8524,love love love this is so much better than the latest pear or olivia device. ive always been a universe fan but im jealous of my husbands phone. crystal clear camera with lots of editing tools. fast operating system. indestructible. awesome,1
ORD415232,ID5424203832,2019-10-20,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('iStream', 2), ('Universe Note', 2)]",18610,103.1,-37.8224409,144.979516,25,14060.6,Spring,1,0.9752,great phone screen,1
ORD000794,ID0581760704,2019-06-02,Thompson,"[('pearTV', 1), ('iAssist Line', 1)]",8535,68.97,-37.804403799999996,144.9289851,5,8177.22,Winter,1,1.8376,"we purchased the tablet on december 4th, 2015 and by january 8th, 2016 the tablet shut off completely and does not work an will not turn on. this was a waste of money.",1
ORD307246,ID3106293102,2019-05-08,Thompson,"[('iAssist Line', 1), ('pearTV', 1), ('Universe Note', 1), ('Thunder line', 1)]",14165,68.48,-37.806219299999995,144.93257519999997,0,14233.48,Autumn,1,1.4632,five stars very nice,1
ORD393943,ID0708722778,2019-03-09,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,81.63,-37.8071927,144.9569986,10,9765.63,Autumn,1,1.0653,"great phone, great price i have been getting two days to a charge. certainly better then the 2 hours with my old phone. windows phone and live tiles are great. good bye andriod.",1
ORD202851,ID2189145394,2019-11-08,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,86.82,-37.8176866,144.9590709,5,6489.82,Spring,1,0.9271,one star a total waste of money,1
ORD318569,ID0777830142,2019-03-12,Thompson,"[('iStream', 1), ('iAssist Line', 2)]",4600,81.73,-37.803024799999996,144.95780019999995,0,4681.73,Autumn,1,1.4298,"delivered in perfect condition product came in perfect condition - no scratches on the screen, sides or anything. but generally the screen cracked pretty quickly.",1
ORD125797,ID4313862257,2019-08-30,Bakers,"[('Candle Inferno', 1), ('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 1)]",13915,77.03,-37.8186858,144.9903755,15,11904.78,Winter,1,1.0574,great phone,1
ORD245021,ID0282845969,2019-07-15,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 1)]",9360,53.2,-37.8048456,145.00651330000005,10,8477.2,Winter,1,1.1459,"after 3 months the phone stopped working, called olivia ... after 3 months the phone stopped working, called olivia and i got a cold shoulder nothing was done, i ordered another phone and disposed the olivia j5. it is garbage.",1
ORD060649,ID1132069653,2019-10-12,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",9240,57.58,-37.8141377,144.9443707,5,8835.58,Spring,1,0.2879,"trash, garbage!! never buy it. it's a garbage phone. only the display is normal, using a bad battery and a recycled motherboard. sellers even refuse to refund. should be evicted from digico.",1
ORD203379,ID3208518288,2019-02-08,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Thunder line', 2), ('Alcon 10', 1)]",15965,86.64,-37.80492,144.9636841,25,12060.39,Summer,1,1.6073,one star the phone was not in good condition as specified,1
ORD290422,ID1449266770,2019-12-19,Bakers,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,63.36,-37.8163883,144.9838774,0,8193.36,Summer,1,1.2261,"phone didn’t work properly, was pre-used and broken. phone arrived broken and would not function properly. turned on and everything was smaller than previous phones. asked for refund and seller refused.",1
ORD362227,ID3589872341,2019-03-16,Thompson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,53.62,-37.8116006,144.9274278,5,10712.62,Autumn,1,1.7314,... me wth purple all over the screen and i wasted my money this phone never worked it came to me wth purple all over the screen and i wasted my money completely,1
ORD438237,ID0291483921,2019-03-16,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('pearTV', 2)]",21430,64.63,-37.8155278,144.951093,25,16137.13,Autumn,1,0.4756,i am very impressed with this tablet. it is faster than some ipads i have used. i gave this as a gift and my mother-in-law loves it. thank you,1
ORD049991,ID0301539192,2019-03-30,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675,80.66,-37.8216065,144.95777569999996,15,4054.41,Autumn,1,1.0884,great and informative service. the guy who helped us was very friendly.,1
